UniProt1	UniProt2	symbol1	symbol2	evidence type
Q12931	Q7KZF4	TRAP1	SND1	exp
P05412	Q7KZF4	JUN	SND1	exp
P84098	Q7KZF4	RPL19	SND1	exp
A5YKK6	Q7KZF4	CNOT1	SND1	exp
P62854	Q7KZF4	RPS26	SND1	exp
Q16630	Q7KZF4	CPSF6	SND1	exp
P48735	Q7KZF4	IDH2	SND1	exp
Q13131	Q7KZF4	PRKAA1	SND1	exp
O60841	Q7KZF4	EIF5B	SND1	exp
P23396	Q7KZF4	RPS3	SND1	exp
P36957	Q7KZF4	DLST	SND1	exp
P62249	Q7KZF4	RPS16	SND1	exp
P05067	Q7KZF4	APP	SND1	exp
P06748	Q7KZF4	NPM1	SND1	exp
O75147	Q7KZF4	OBSL1	SND1	exp
P68400	Q7KZF4	CSNK2A1	SND1	exp
O00571	Q7KZF4	DDX3X	SND1	exp
P45880	Q7KZF4	VDAC2	SND1	exp
P36578	Q7KZF4	RPL4	SND1	exp
P63279	Q7KZF4	UBE2I	SND1	exp
P27635	Q7KZF4	RPL10	SND1	exp
Q06330	Q7KZF4	RBPJ	SND1	exp
P62750	Q7KZF4	RPL23A	SND1	exp
O15530	Q7KZF4	PDPK1	SND1	exp
P04629	Q7KZF4	NTRK1	SND1	exp
P03372	Q7KZF4	ESR1	SND1	exp
P24928	Q7KZF4	POLR2A	SND1	exp
P08559	Q7KZF4	PDHA1	SND1	exp
P46781	Q7KZF4	RPS9	SND1	exp
P49736	Q7KZF4	MCM2	SND1	exp
P84103	Q7KZF4	SRSF3	SND1	exp
P11309	Q7KZF4	PIM1	SND1	exp
Q14498	Q7KZF4	RBM39	SND1	exp
P61088	Q7KZF4	UBE2N	SND1	exp
Q14999	Q7KZF4	CUL7	SND1	exp
P52272	Q7KZF4	HNRNPM	SND1	exp
Q14164	Q7KZF4	IKBKE	SND1	exp;pred
P61247	Q7KZF4	RPS3A	SND1	exp
P47756	Q7KZI7	CAPZB	MARK2	exp
O15504	Q7KZI7	NUPL2	MARK2	exp
P10636	Q7KZI7	MAPT	MARK2	exp;pred
P62258	Q7KZI7	YWHAE	MARK2	exp;ortho;pred
Q15831	Q7KZI7	STK11	MARK2	exp;pred
P27448	Q7KZI7	MARK3	MARK2	exp;pred
P41743	Q7KZI7	PRKCI	MARK2	exp;pred
Q5JY77	Q7KZI7	GPRASP1	MARK2	exp
O95758	Q7KZI7	PTBP3	MARK2	exp
O94915	Q7KZI7	FRYL	MARK2	exp
O75122	Q7KZI7	CLASP2	MARK2	exp
P31947	Q7KZI7	SFN	MARK2	exp;pred
P27348	Q7KZI7	YWHAQ	MARK2	exp;pred
P46934	Q7KZI7	NEDD4	MARK2	exp
Q13501	Q7KZI7	SQSTM1	MARK2	exp;pred
P12830	Q7KZI7	CDH1	MARK2	exp
Q14203	Q7KZI7	DCTN1	MARK2	exp
Q13480	Q7KZI7	GAB1	MARK2	exp
Q15139	Q7KZI7	PRKD1	MARK2	exp;pred
P11532	Q7KZI7	DMD	MARK2	exp
P09651	Q7KZI7	HNRNPA1	MARK2	exp
P31946	Q7KZI7	YWHAB	MARK2	exp;ortho;pred
Q7KZI7	Q7KZI7	MARK2	MARK2	exp;ortho;pred
P61981	Q7KZI7	YWHAG	MARK2	exp;ortho;pred
P55072	Q7KZI7	VCP	MARK2	exp
P33176	Q7KZI7	KIF5B	MARK2	exp;pred
P04629	Q7KZI7	NTRK1	MARK2	exp;pred
O75478	Q7KZI7	TADA2A	MARK2	exp
P30048	Q7KZI7	PRDX3	MARK2	exp
P31749	Q7KZI7	AKT1	MARK2	exp;pred
P49841	Q7KZI7	GSK3B	MARK2	exp;pred
O14641	Q7KZI7	DVL2	MARK2	exp
P30153	Q7KZI7	PPP2R1A	MARK2	exp;pred
Q15257	Q7KZI7	PTPA	MARK2	exp
P14618	Q7KZI7	PKM	MARK2	exp
P63104	Q7KZI7	YWHAZ	MARK2	exp;pred
O95714	Q7KZI7	HERC2	MARK2	exp
P38936	Q7KZI7	CDKN1A	MARK2	exp
P25054	Q7KZI7	APC	MARK2	exp
P47755	Q7KZI7	CAPZA2	MARK2	exp
P61586	Q7KZI7	RHOA	MARK2	exp
Q13131	Q7KZI7	PRKAA1	MARK2	exp;pred
P49411	Q7L0Y3	TUFM	TRMT10C	exp
P04629	Q7L0Y3	NTRK1	TRMT10C	exp
Q14197	Q7L0Y3	MRPL58	TRMT10C	exp
Q5T447	Q7L0Y3	HECTD3	TRMT10C	exp
P68104	Q7L0Y3	EEF1A1	TRMT10C	exp
P17844	Q7L0Y3	DDX5	TRMT10C	exp
Q13618	Q7L0Y3	CUL3	TRMT10C	exp
P62495	Q7L0Y3	ETF1	TRMT10C	exp
Q53GS9	Q7L0Y3	USP39	TRMT10C	exp
P56180	Q7L0Y3	TPTE	TRMT10C	exp
P00533	Q7L0Y3	EGFR	TRMT10C	exp
P09622	Q7L0Y3	DLD	TRMT10C	exp
Q15366	Q7L2J0	PCBP2	MEPCE	exp
P17066	Q7L2J0	HSPA6	MEPCE	exp
Q01105	Q7L2J0	SET	MEPCE	exp
P49761	Q7L2J0	CLK3	MEPCE	exp
P39687	Q7L2J0	ANP32A	MEPCE	exp
P63162	Q7L2J0	SNRPN	MEPCE	exp
P52292	Q7L2J0	KPNA2	MEPCE	exp
P46781	Q7L2J0	RPS9	MEPCE	exp
P61081	Q7L2J0	UBE2M	MEPCE	exp
P23396	Q7L2J0	RPS3	MEPCE	exp
Q00577	Q7L2J0	PURA	MEPCE	exp
P62701	Q7L2J0	RPS4X	MEPCE	exp
P36507	Q7L2J0	MAP2K2	MEPCE	exp
P33176	Q7L2J0	KIF5B	MEPCE	exp
Q15020	Q7L2J0	SART3	MEPCE	exp;pred
P50990	Q7L2J0	CCT8	MEPCE	exp
O43290	Q7L2J0	SART1	MEPCE	exp
O00505	Q7L2J0	KPNA3	MEPCE	exp
P04629	Q7L2J0	NTRK1	MEPCE	exp
P63104	Q7L2J0	YWHAZ	MEPCE	exp
P62310	Q7L2J0	LSM3	MEPCE	exp
P35226	Q7L2J0	BMI1	MEPCE	exp
P19784	Q7L2J0	CSNK2A2	MEPCE	exp
P04632	Q7L2J0	CAPNS1	MEPCE	exp
P48431	Q7L2J0	SOX2	MEPCE	exp
P17844	Q7L2J0	DDX5	MEPCE	exp
P60709	Q7L2J0	ACTB	MEPCE	exp
P54652	Q7L2J0	HSPA2	MEPCE	exp
P43243	Q7L2J0	MATR3	MEPCE	exp
Q6P1J9	Q7L2J0	CDC73	MEPCE	exp
P05161	Q7L2J0	ISG15	MEPCE	exp
P84103	Q7L2J0	SRSF3	MEPCE	exp
Q01081	Q7L2J0	U2AF1	MEPCE	exp
P61978	Q7L2J0	HNRNPK	MEPCE	exp
P35249	Q7L2J0	RFC4	MEPCE	exp
O14980	Q7L2J0	XPO1	MEPCE	exp
P07910	Q7L2J0	HNRNPC	MEPCE	exp
Q13263	Q7L2J0	TRIM28	MEPCE	exp
P22087	Q7L2J0	FBL	MEPCE	exp
P54819	Q7L2J0	AK2	MEPCE	exp
P11021	Q7L2J0	HSPA5	MEPCE	exp
P14678	Q7L2J0	SNRPB	MEPCE	exp
Q12906	Q7L2J0	ILF3	MEPCE	exp
Q14974	Q7L2J0	KPNB1	MEPCE	exp
P27635	Q7L2J0	RPL10	MEPCE	exp
P78371	Q7L2J0	CCT2	MEPCE	exp
P52732	Q7L2J0	KIF11	MEPCE	exp
Q53GS9	Q7L2J0	USP39	MEPCE	exp;pred
P09651	Q7L2J0	HNRNPA1	MEPCE	exp
P40938	Q7L2J0	RFC3	MEPCE	exp
Q13107	Q7L2J0	USP4	MEPCE	exp
P67870	Q7L2J0	CSNK2B	MEPCE	exp
P50750	Q7L2J0	CDK9	MEPCE	exp;ortho;pred
P62330	Q7L2J0	ARF6	MEPCE	exp
O94992	Q7L2J0	HEXIM1	MEPCE	exp;pred
P05388	Q7L2J0	RPLP0	MEPCE	exp
P50991	Q7L2J0	CCT4	MEPCE	exp
P62263	Q7L2J0	RPS14	MEPCE	exp
P16989	Q7L2J0	YBX3	MEPCE	exp
P31943	Q7L2J0	HNRNPH1	MEPCE	exp;pred
Q12905	Q7L2J0	ILF2	MEPCE	exp
O00425	Q7L2J0	IGF2BP3	MEPCE	exp
P62304	Q7L2J0	SNRPE	MEPCE	exp
O75643	Q7L2J0	SNRNP200	MEPCE	exp
Q6P2Q9	Q7L2J0	PRPF8	MEPCE	exp
O60506	Q7L2J0	SYNCRIP	MEPCE	exp
P08238	Q7L2J0	HSP90AB1	MEPCE	exp
Q14103	Q7L2J0	HNRNPD	MEPCE	exp
Q13868	Q7L2J0	EXOSC2	MEPCE	exp
O76094	Q7L2J0	SRP72	MEPCE	exp
Q13435	Q7L2J0	SF3B2	MEPCE	exp
P06748	Q7L2J0	NPM1	MEPCE	exp
P62316	Q7L2J0	SNRPD2	MEPCE	exp
P63261	Q7L2J0	ACTG1	MEPCE	exp
Q14008	Q7L2J0	CKAP5	MEPCE	exp
P78347	Q7L2J0	GTF2I	MEPCE	exp
P08621	Q7L2J0	SNRNP70	MEPCE	exp
P09874	Q7L2J0	PARP1	MEPCE	exp
P67809	Q7L2J0	YBX1	MEPCE	exp
Q13618	Q7L2J0	CUL3	MEPCE	exp
P62318	Q7L2J0	SNRPD3	MEPCE	exp
Q15029	Q7L2J0	EFTUD2	MEPCE	exp
P09661	Q7L2J0	SNRPA1	MEPCE	exp
P47756	Q7L2J0	CAPZB	MEPCE	exp
P22626	Q7L2J0	HNRNPA2B1	MEPCE	exp
P15880	Q7L2J0	RPS2	MEPCE	exp
Q08211	Q7L2J0	DHX9	MEPCE	exp
Q13151	Q7L2J0	HNRNPA0	MEPCE	exp
P21127	Q7L2J0	CDK11B	MEPCE	exp
Q00839	Q7L2J0	HNRNPU	MEPCE	exp
P38398	Q7L3V2	BRCA1	RTL10	exp
Q16611	Q7L3V2	BAK1	RTL10	exp
Q14258	Q7L3V2	TRIM25	RTL10	exp
P21796	Q7L3V2	VDAC1	RTL10	exp
P16885	Q7L3V2	PLCG2	RTL10	exp
Q16548	Q7L3V2	BCL2A1	RTL10	exp
Q07820	Q7L3V2	MCL1	RTL10	exp
P62873	Q7L576	GNB1	CYFIP1	exp
P51114	Q7L576	FXR1	CYFIP1	exp;pred
P68133	Q7L576	ACTA1	CYFIP1	exp
P63000	Q7L576	RAC1	CYFIP1	exp;ortho;pred
P54274	Q7L576	TERF1	CYFIP1	exp
Q15773	Q7L576	MLF2	CYFIP1	exp
P47872	Q7L576	SCTR	CYFIP1	exp
P36873	Q7L576	PPP1CC	CYFIP1	exp;ortho
Q13200	Q7L576	PSMD2	CYFIP1	exp
P63104	Q7L576	YWHAZ	CYFIP1	exp
P06730	Q7L576	EIF4E	CYFIP1	exp;ortho;pred
P34925	Q7L576	RYK	CYFIP1	exp
Q3ZCQ8	Q7L576	TIMM50	CYFIP1	exp
Q14203	Q7L576	DCTN1	CYFIP1	exp;ortho
P46937	Q7L576	YAP1	CYFIP1	exp
Q5S007	Q7L576	LRRK2	CYFIP1	exp
P12004	Q7L576	PCNA	CYFIP1	exp
Q7L576	Q7L576	CYFIP1	CYFIP1	exp
P04629	Q7L576	NTRK1	CYFIP1	exp
Q6NUN9	Q7L576	ZNF746	CYFIP1	exp
Q400G9	Q7L576	AMZ1	CYFIP1	exp
P61981	Q7L576	YWHAG	CYFIP1	exp
O43639	Q7L576	NCK2	CYFIP1	exp;pred
P51116	Q7L576	FXR2	CYFIP1	exp;pred
Q14258	Q7L576	TRIM25	CYFIP1	exp
P19338	Q7L576	NCL	CYFIP1	exp
Q15029	Q7L576	EFTUD2	CYFIP1	exp
P62877	Q7L590	RBX1	MCM10	exp
P62258	Q7L590	YWHAE	MCM10	exp
Q13619	Q7L590	CUL4A	MCM10	exp
P62807	Q7L590	HIST1H2BC;HIST1H2BE;HIST1H2BF;HIST1H2BG;HIST1H2BI	MCM10	exp
P05067	Q7L590	APP	MCM10	exp
P33991	Q7L590	MCM4	MCM10	exp;ortho;pred
O75665	Q7L590	OFD1	MCM10	exp
Q14566	Q7L590	MCM6	MCM10	exp;ortho;pred
P33993	Q7L590	MCM7	MCM10	exp;ortho;pred
Q15025	Q7L590	TNIP1	MCM10	exp
Q08379	Q7L590	GOLGA2	MCM10	exp
P25205	Q7L590	MCM3	MCM10	exp;ortho;pred
P38936	Q7L590	CDKN1A	MCM10	exp;pred
P17752	Q7L590	TPH1	MCM10	exp
P04629	Q7L590	NTRK1	MCM10	exp
Q00534	Q7L590	CDK6	MCM10	exp;pred
P24385	Q7L590	CCND1	MCM10	exp
Q16531	Q7L590	DDB1	MCM10	exp
P30281	Q7L590	CCND3	MCM10	exp
P49736	Q7L590	MCM2	MCM10	exp;ortho;pred
Q7L590	Q7L590	MCM10	MCM10	exp;ortho
Q04323	Q7L5D6	UBXN1	GET4	exp
P58340	Q7L5D6	MLF1	GET4	exp
P04792	Q7L5D6	HSPB1	GET4	exp
O94776	Q7L5D6	MTA2	GET4	exp
P55345	Q7L5D6	PRMT2	GET4	exp
Q13200	Q7L5D6	PSMD2	GET4	exp
P04632	Q7L5D6	CAPNS1	GET4	exp
Q14258	Q7L5D6	TRIM25	GET4	exp
P14314	Q7L5D6	PRKCSH	GET4	exp
P31749	Q7L5D6	AKT1	GET4	exp
O00139	Q7L5D6	KIF2A	GET4	exp
O95714	Q7L5D6	HERC2	GET4	exp
Q16659	Q7L5D6	MAPK6	GET4	exp
A0A0C4ZLG8	Q7L5D6	TRA	GET4	exp
O43765	Q7L5D6	SGTA	GET4	exp
P55072	Q7L5D6	VCP	GET4	exp
P49336	Q7L5D6	CDK8	GET4	exp
P38936	Q7L5D6	CDKN1A	GET4	exp
Q14145	Q7L5D6	KEAP1	GET4	exp
P26641	Q7L5D6	EEF1G	GET4	exp
P11441	Q7L5D6	UBL4A	GET4	exp
P0CG48	Q7L5D6	UBC	GET4	exp
P20962	Q7L5D6	PTMS	GET4	exp
P04629	Q7L5D6	NTRK1	GET4	exp
O43741	Q7L5D6	PRKAB2	GET4	exp
P46379	Q7L5D6	BAG6	GET4	exp;ortho
A5X5Y0	Q7L5D6	HTR3E	GET4	exp
P53350	Q7L5D6	PLK1	GET4	exp
P33240	Q7L5D6	CSTF2	GET4	exp
Q15773	Q7L5D6	MLF2	GET4	exp
P20248	Q7L5N1	CCNA2	COPS6	exp
P28482	Q7L5N1	MAPK1	COPS6	exp
P13647	Q7L5N1	KRT5	COPS6	exp
P78406	Q7L5N1	RAE1	COPS6	exp
Q14790	Q7L5N1	CASP8	COPS6	exp
P11802	Q7L5N1	CDK4	COPS6	exp
Q07020	Q7L5N1	RPL18	COPS6	exp
P04264	Q7L5N1	KRT1	COPS6	exp
Q13618	Q7L5N1	CUL3	COPS6	exp;pred
O75569	Q7L5N1	PRKRA	COPS6	exp
Q09472	Q7L5N1	EP300	COPS6	exp
P50453	Q7L5N1	SERPINB9	COPS6	exp
P07602	Q7L5N1	PSAP	COPS6	exp
P46527	Q7L5N1	CDKN1B	COPS6	exp;pred
O60506	Q7L5N1	SYNCRIP	COPS6	exp
P04150	Q7L5N1	NR3C1	COPS6	exp
P62913	Q7L5N1	RPL11	COPS6	exp
Q13620	Q7L5N1	CUL4B	COPS6	exp;pred
Q01844	Q7L5N1	EWSR1	COPS6	exp
P62917	Q7L5N1	RPL8	COPS6	exp
Q13309	Q7L5N1	SKP2	COPS6	exp
Q00526	Q7L5N1	CDK3	COPS6	exp
P60228	Q7L5N1	EIF3E	COPS6	exp;pred
P49642	Q7L5N1	PRIM1	COPS6	exp
P13521	Q7L5N1	SCG2	COPS6	exp
P62701	Q7L5N1	RPS4X	COPS6	exp
P0CG48	Q7L5N1	UBC	COPS6	exp
P68371	Q7L5N1	TUBB4B	COPS6	exp
P55210	Q7L5N1	CASP7	COPS6	exp
Q53GT1	Q7L5N1	KLHL22	COPS6	exp
P60709	Q7L5N1	ACTB	COPS6	exp
Q06830	Q7L5N1	PRDX1	COPS6	exp
Q05086	Q7L5N1	UBE3A	COPS6	exp
Q6VAB6	Q7L5N1	KSR2	COPS6	exp
Q13190	Q7L5N1	STX5	COPS6	exp
P31943	Q7L5N1	HNRNPH1	COPS6	exp
P07437	Q7L5N1	TUBB	COPS6	exp
Q02556	Q7L5N1	IRF8	COPS6	exp
P49454	Q7L5N1	CENPF	COPS6	exp
P0DMV8	Q7L5N1	HSPA1A	COPS6	exp
Q15370	Q7L5N1	ELOB	COPS6	exp;pred
P42773	Q7L5N1	CDKN2C	COPS6	exp
P38936	Q7L5N1	CDKN1A	COPS6	exp;pred
P60484	Q7L5N1	PTEN	COPS6	exp
P61081	Q7L5N1	UBE2M	COPS6	exp;pred
P0DMV9	Q7L5N1	HSPA1B	COPS6	exp
Q07021	Q7L5N1	C1QBP	COPS6	exp
Q13573	Q7L5N1	SNW1	COPS6	exp
P53675	Q7L5N1	CLTCL1	COPS6	exp
P10599	Q7L5N1	TXN	COPS6	exp;pred
P22830	Q7L5N1	FECH	COPS6	exp
P01042	Q7L5N1	KNG1	COPS6	exp
Q15102	Q7L5N1	PAFAH1B3	COPS6	exp
Q13216	Q7L5N1	ERCC8	COPS6	exp
Q13619	Q7L5N1	CUL4A	COPS6	exp;pred
P50402	Q7L5N1	EMD	COPS6	exp
P55212	Q7L5N1	CASP6	COPS6	exp
P62244	Q7L5N1	RPS15A	COPS6	exp
P57775	Q7L5N1	FBXW4	COPS6	exp
P11940	Q7L5N1	PABPC1	COPS6	exp
Q13616	Q7L5N1	CUL1	COPS6	exp;pred
P62314	Q7L5N1	SNRPD1	COPS6	exp
Q6P3S6	Q7L5N1	FBXO42	COPS6	exp
P23508	Q7L5N1	MCC	COPS6	exp
P19338	Q7L5N1	NCL	COPS6	exp
P61201	Q7L5N1	COPS2	COPS6	exp;ortho;pred
P21673	Q7L5N1	SAT1	COPS6	exp
P83731	Q7L5N1	RPL24	COPS6	exp
P38646	Q7L5N1	HSPA9	COPS6	exp
Q13617	Q7L5N1	CUL2	COPS6	exp;pred
Q14103	Q7L5N1	HNRNPD	COPS6	exp
Q16637	Q7L5N1	SMN1;SMN2	COPS6	exp
P05387	Q7L5N1	RPLP2	COPS6	exp
Q03468	Q7L5N1	ERCC6	COPS6	exp
P35637	Q7L5N1	FUS	COPS6	exp
Q16363	Q7L5N1	LAMA4	COPS6	exp
P08670	Q7L5N1	VIM	COPS6	exp
P84090	Q7L5N1	ERH	COPS6	exp
P24941	Q7L5N1	CDK2	COPS6	exp
O95219	Q7L5N1	SNX4	COPS6	exp
P15374	Q7L5N1	UCHL3	COPS6	exp;pred
Q13568	Q7L5N1	IRF5	COPS6	exp
Q01085	Q7L5N1	TIAL1	COPS6	exp
O00231	Q7L5N1	PSMD11	COPS6	exp;pred
Q14061	Q7L5N1	COX17	COPS6	exp
P17844	Q7L5N1	DDX5	COPS6	exp
P04183	Q7L5N1	TK1	COPS6	exp
P62263	Q7L5N1	RPS14	COPS6	exp
O00487	Q7L5N1	PSMD14	COPS6	exp;pred
Q02878	Q7L5N1	RPL6	COPS6	exp
Q16659	Q7L5N1	MAPK6	COPS6	exp
O94952	Q7L5N1	FBXO21	COPS6	exp
P08621	Q7L5N1	SNRNP70	COPS6	exp
P11021	Q7L5N1	HSPA5	COPS6	exp
P22626	Q7L5N1	HNRNPA2B1	COPS6	exp
P52597	Q7L5N1	HNRNPF	COPS6	exp
P05412	Q7L5N1	JUN	COPS6	exp;pred
P62877	Q7L5N1	RBX1	COPS6	exp;ortho;pred
P14174	Q7L5N1	MIF	COPS6	exp;pred
O00571	Q7L5N1	DDX3X	COPS6	exp
Q15018	Q7L5N1	ABRAXAS2	COPS6	exp
P68366	Q7L5N1	TUBA4A	COPS6	exp
Q15369	Q7L5N1	ELOC	COPS6	exp
Q05639	Q7L5N1	EEF1A2	COPS6	exp
Q15843	Q7L5N1	NEDD8	COPS6	exp;pred
P04629	Q7L5N1	NTRK1	COPS6	exp
P17028	Q7L5N1	ZNF24	COPS6	exp
P62829	Q7L5N1	RPL23	COPS6	exp
Q10570	Q7L5N1	CPSF1	COPS6	exp
P15927	Q7L5N1	RPA2	COPS6	exp
P13639	Q7L5N1	EEF2	COPS6	exp
O43261	Q7L5N1	DLEU1	COPS6	exp
P14625	Q7L5N1	HSP90B1	COPS6	exp
P20073	Q7L5N1	ANXA7	COPS6	exp
Q7L5N1	Q7L5N1	COPS6	COPS6	exp;ortho
P06748	Q7L5N1	NPM1	COPS6	exp
P15880	Q7L5N1	RPS2	COPS6	exp
P31947	Q7L5N1	SFN	COPS6	exp
Q13098	Q7L5N1	GPS1	COPS6	exp;pred
P61626	Q7L5N1	LYZ	COPS6	exp
P11142	Q7L5N1	HSPA8	COPS6	exp
P62899	Q7L5N1	RPL31	COPS6	exp
P07900	Q7L5N1	HSP90AA1	COPS6	exp
P19838	Q7L5N1	NFKB1	COPS6	exp
P31040	Q7L5N1	SDHA	COPS6	exp
P05141	Q7L5N1	SLC25A5	COPS6	exp
P61313	Q7L5N1	RPL15	COPS6	exp
Q5JTH9	Q7L5N1	RRP12	COPS6	exp
Q16531	Q7L5N1	DDB1	COPS6	exp;pred
P04083	Q7L5N1	ANXA1	COPS6	exp
P04406	Q7L5N1	GAPDH	COPS6	exp
P51948	Q7L5N1	MNAT1	COPS6	exp
P34931	Q7L5N1	HSPA1L	COPS6	exp
P12268	Q7L5N1	IMPDH2	COPS6	exp
P61962	Q7L5N1	DCAF7	COPS6	exp
P36578	Q7L5N1	RPL4	COPS6	exp;pred
P17858	Q7L5N1	PFKL	COPS6	exp
P49888	Q7L5N1	SULT1E1	COPS6	exp
P63208	Q7L5N1	SKP1	COPS6	exp
P48431	Q7L5Y9	SOX2	MAEA	exp
P13497	Q7L5Y9	BMP1	MAEA	exp
Q6VN20	Q7L5Y9	RANBP10	MAEA	exp
O75955	Q7L5Y9	FLOT1	MAEA	exp
P34947	Q7L5Y9	GRK5	MAEA	exp
P17844	Q7L5Y9	DDX5	MAEA	exp
P13727	Q7L5Y9	PRG2	MAEA	exp
Q13227	Q7L5Y9	GPS2	MAEA	exp
P09237	Q7L5Y9	MMP7	MAEA	exp
O15169	Q7L5Y9	AXIN1	MAEA	exp
Q15678	Q7L5Y9	PTPN14	MAEA	exp
O43900	Q7L5Y9	PRICKLE3	MAEA	exp
P0CG48	Q7L5Y9	UBC	MAEA	exp
P26358	Q7L775	DNMT1	EPM2AIP1	exp
P50222	Q7L775	MEOX2	EPM2AIP1	exp
Q04864	Q7L775	REL	EPM2AIP1	exp
P20591	Q7L775	MX1	EPM2AIP1	exp
P12814	Q7L775	ACTN1	EPM2AIP1	exp
P48729	Q7L775	CSNK1A1	EPM2AIP1	exp
P04629	Q7L775	NTRK1	EPM2AIP1	exp
P16104	Q7L775	H2AFX	EPM2AIP1	exp
Q15910	Q7L775	EZH2	EPM2AIP1	exp
Q7L775	Q7L775	EPM2AIP1	EPM2AIP1	exp
P63104	Q7L804	YWHAZ	RAB11FIP2	exp
Q7L804	Q7L804	RAB11FIP2	RAB11FIP2	exp
O75787	Q7L804	ATP6AP2	RAB11FIP2	exp
O60307	Q7L804	MAST3	RAB11FIP2	exp
Q6WKZ4	Q7L804	RAB11FIP1	RAB11FIP2	exp;pred
P31946	Q7L804	YWHAB	RAB11FIP2	exp;ortho
Q15811	Q7L804	ITSN1	RAB11FIP2	exp
Q5S007	Q7L804	LRRK2	RAB11FIP2	exp
P29033	Q7L804	GJB2	RAB11FIP2	exp
P42566	Q7L804	EPS15	RAB11FIP2	exp
Q07866	Q7L804	KLC1	RAB11FIP2	exp
O75044	Q7L804	SRGAP2	RAB11FIP2	exp
P62258	Q7L804	YWHAE	RAB11FIP2	exp;ortho;pred
P52333	Q7L804	JAK3	RAB11FIP2	exp
P61981	Q7L804	YWHAG	RAB11FIP2	exp;pred
P25025	Q7L804	CXCR2	RAB11FIP2	exp;pred
Q7KZI7	Q7L804	MARK2	RAB11FIP2	exp
P05067	Q7L9L4	APP	MOB1B	exp
Q15678	Q7L9L4	PTPN14	MOB1B	exp
Q13188	Q7L9L4	STK3	MOB1B	exp
Q15025	Q7L9L4	TNIP1	MOB1B	exp
P50749	Q7L9L4	RASSF2	MOB1B	exp
O95835	Q7L9L4	LATS1	MOB1B	exp;pred
P49902	Q7L9L4	NT5C2	MOB1B	exp
O00743	Q7L9L4	PPP6C	MOB1B	exp
O95819	Q7L9L4	MAP4K4	MOB1B	exp
Q03001	Q7L9L4	DST	MOB1B	exp
P12755	Q7L9L4	SKI	MOB1B	exp
Q13043	Q7L9L4	STK4	MOB1B	exp
Q06124	Q7L9L4	PTPN11	MOB1B	exp
P78362	Q7LG56	SRPK2	RRM2B	exp
P62987	Q7LG56	UBA52	RRM2B	exp
P52739	Q7LG56	ZNF131	RRM2B	exp
Q00987	Q7LG56	MDM2	RRM2B	exp;pred
Q7LG56	Q7LG56	RRM2B	RRM2B	exp;pred
P31350	Q7LG56	RRM2	RRM2B	exp;pred
O15357	Q7LG56	INPPL1	RRM2B	exp
Q13315	Q7LG56	ATM	RRM2B	exp;pred
P49959	Q7LG56	MRE11	RRM2B	exp
P49736	Q7LG56	MCM2	RRM2B	exp
P55060	Q7LG56	CSE1L	RRM2B	exp
O60934	Q7LG56	NBN	RRM2B	exp
P06746	Q7Z2E3	POLB	APTX	exp;pred
O75531	Q7Z2E3	BANF1	APTX	exp
P19338	Q7Z2E3	NCL	APTX	exp;pred
P49916	Q7Z2E3	LIG3	APTX	exp;pred
P34932	Q7Z2E3	HSPA4	APTX	exp
Q5VT06	Q7Z2E3	CEP350	APTX	exp
O60506	Q7Z2E3	SYNCRIP	APTX	exp
P02686	Q7Z2E3	MBP	APTX	exp
P15822	Q7Z2E3	HIVEP1	APTX	exp
P18887	Q7Z2E3	XRCC1	APTX	exp;pred
P09874	Q7Z2E3	PARP1	APTX	exp;pred
P41587	Q7Z2K6	VIPR2	ERMP1	exp
O00322	Q7Z2K6	UPK1A	ERMP1	exp
P51674	Q7Z2K6	GPM6A	ERMP1	exp
Q14258	Q7Z2K6	TRIM25	ERMP1	exp
Q15717	Q7Z2K6	ELAVL1	ERMP1	exp
Q01814	Q7Z2K6	ATP2B2	ERMP1	exp
P42229	Q7Z2K6	STAT5A	ERMP1	exp
P09917	Q7Z2K6	ALOX5	ERMP1	exp
P04004	Q7Z2K8	VTN	GPRIN1	exp
P21453	Q7Z2K8	S1PR1	GPRIN1	exp
P23470	Q7Z2K8	PTPRG	GPRIN1	exp
P49023	Q7Z2K8	PXN	GPRIN1	exp
O95619	Q7Z2K8	YEATS4	GPRIN1	exp
P04629	Q7Z2K8	NTRK1	GPRIN1	exp
P12830	Q7Z2K8	CDH1	GPRIN1	exp
Q14103	Q7Z2K8	HNRNPD	GPRIN1	exp
P40222	Q7Z2W7	TXLNA	TRPM8	exp
Q14694	Q7Z2W7	USP10	TRPM8	exp
P55061	Q7Z2W7	TMBIM6	TRPM8	exp
Q13190	Q7Z2W7	STX5	TRPM8	exp
P24588	Q7Z2W7	AKAP5	TRPM8	exp
Q2VWA4	Q7Z392	SKOR2	TRAPPC11	exp
Q16659	Q7Z392	MAPK6	TRAPPC11	exp
O15350	Q7Z392	TP73	TRAPPC11	exp
Q7Z392	Q7Z392	TRAPPC11	TRAPPC11	exp
P04629	Q7Z392	NTRK1	TRAPPC11	exp
P02768	Q7Z392	ALB	TRAPPC11	exp
P30153	Q7Z398	PPP2R1A	ZNF550	exp
Q5VSL9	Q7Z398	STRIP1	ZNF550	exp
P82933	Q7Z398	MRPS9	ZNF550	exp
P30154	Q7Z398	PPP2R1B	ZNF550	exp
O43815	Q7Z398	STRN	ZNF550	exp
O15164	Q7Z398	TRIM24	ZNF550	exp
