UniProt1	UniProt2	symbol1	symbol2	evidence type
P06213	Q9Y4H2	INSR	IRS2	exp;pred
P06213	Q8IV45	INSR	UNC5CL	exp
P06213	P10586	INSR	PTPRF	exp;pred
P06213	P07550	INSR	ADRB2	exp
P06213	P29353	INSR	SHC1	exp;pred
P06213	P63244	INSR	RACK1	exp;pred
P06213	P13688	INSR	CEACAM1	exp;pred
P06213	Q13596	INSR	SNX1	exp
P06213	Q15256	INSR	PTPRR	exp;pred
P06213	P54646	INSR	PRKAA2	exp;pred
P06213	Q14451	INSR	GRB7	exp;pred
P06213	Q92874	INSR	DNASE1L2	exp
P06213	Q9P104	INSR	DOK5	exp;pred
P06213	P49593	INSR	PPM1F	exp
P06213	Q03135	INSR	CAV1	exp;ortho;pred
P06213	Q86X19	INSR	TMEM17	exp
P06213	P20936	INSR	RASA1	exp;pred
P06213	P56539	INSR	CAV3	exp;ortho
P06213	Q12913	INSR	PTPRJ	exp;pred
P06213	P24666	INSR	ACP1	exp
P06213	Q8WYL5	INSR	SSH1	exp
P06213	Q9UKW4	INSR	VAV3	exp;pred
P06213	Q9NRF2	INSR	SH2B1	exp;pred
P06213	P62745	INSR	RHOB	exp
P06213	Q8WUJ0	INSR	STYX	exp
P06213	P31946	INSR	YWHAB	exp;pred
P06213	P62993	INSR	GRB2	exp;pred
P06213	P08069	INSR	IGF1R	exp;pred
P06213	Q8TCQ1	INSR	MARCH1	exp
P06213	P31939	INSR	ATIC	exp
P06213	P18031	INSR	PTPN1	exp;pred
P06213	P35813	INSR	PPM1A	exp
P06213	Q9BX66	INSR	SORBS1	exp;ortho;pred
P06213	P51692	INSR	STAT5B	exp;pred
P06213	P22413	INSR	ENPP1	exp;pred
P06213	P41240	INSR	CSK	exp;pred
P06213	Q05209	INSR	PTPN12	exp;pred
P06213	P29350	INSR	PTPN6	exp;pred
P06213	Q15262	INSR	PTPRK	exp;pred
P06213	P06213	INSR	INSR	exp;pred
P06213	P08575	INSR	PTPRC	exp;pred
P06213	Q14258	INSR	TRIM25	exp;pred
P06213	P07585	INSR	DCN	exp
P06213	Q92985	INSR	IRF7	exp
P06213	P17252	INSR	PRKCA	exp;pred
P06213	Q7Z3Y8	INSR	KRT27	exp
P06213	P15090	INSR	FABP4	exp;pred
P06213	P27986	INSR	PIK3R1	exp;pred
P06213	Q96LR4	INSR	FAM19A4	exp
P06213	Q15165	INSR	PON2	exp
P06213	Q13501	INSR	SQSTM1	exp;pred
P06213	Q7Z5A8	INSR	FAM19A3	exp
P06213	Q05655	INSR	PRKCD	exp;pred
P06213	P60709	INSR	ACTB	exp
P06213	P12931	INSR	SRC	exp;ortho;pred
P06213	P26045	INSR	PTPN3	exp;pred
P06213	Q07666	INSR	KHDRBS1	exp;pred
P06213	Q9P035	INSR	HACD3	exp
P06213	P23470	INSR	PTPRG	exp;pred
P06213	Q14449	INSR	GRB14	exp;pred
P06213	Q16827	INSR	PTPRO	exp;pred
P06213	P23467	INSR	PTPRB	exp;pred
P06213	Q06124	INSR	PTPN11	exp;pred
P06213	P19174	INSR	PLCG1	exp;ortho;pred
P06213	Q13480	INSR	GAB1	exp;pred
P06213	Q15323	INSR	KRT31	exp
P06213	Q9Y5Q6	INSR	INSL5	exp
P06213	P46109	INSR	CRKL	exp;pred
P06213	P35568	INSR	IRS1	exp;ortho;pred
P06213	Q9UNA1	INSR	ARHGAP26	exp
P06213	Q9UQ07	INSR	MOK	exp
P06213	Q13131	INSR	PRKAA1	exp;pred
P06213	Q15036	INSR	SNX17	exp
P06213	Q99490	INSR	AGAP2	exp;ortho
P06213	Q8TEW6	INSR	DOK4	exp;pred
P06213	P28347	INSR	TEAD1	exp
P06213	P27361	INSR	MAPK3	exp;pred
P06213	Q96L92	INSR	SNX27	exp
P06213	P0DP23	INSR	CALM1	exp
P06703	P30279	S100A6	CCND2	exp
P06703	Q08752	S100A6	PPID	exp
P06703	P26368	S100A6	U2AF2	exp
P06703	Q9UNE7	S100A6	STUB1	exp
P06703	Q9BUK0	S100A6	CHCHD7	exp
P06703	Q9UPU7	S100A6	TBC1D2B	exp
P06703	P50542	S100A6	PEX5	exp
P06703	Q9NQG1	S100A6	MANBAL	exp
P06703	P54105	S100A6	CLNS1A	exp
P06703	Q9Y2Z0	S100A6	SUGT1	exp;pred
P06703	P52292	S100A6	KPNA2	exp
P06703	Q9H2U1	S100A6	DHX36	exp
P06703	Q9HB71	S100A6	CACYBP	exp;ortho;pred
P06703	Q6ZVM7	S100A6	TOM1L2	exp
P06703	Q15436	S100A6	SEC23A	exp
P06703	P06703	S100A6	S100A6	exp;pred
P06703	P61960	S100A6	UFM1	exp
P06703	P63104	S100A6	YWHAZ	exp
P06703	Q00987	S100A6	MDM2	exp;pred
P06703	P62993	S100A6	GRB2	exp;pred
P06703	P50995	S100A6	ANXA11	exp;pred
P06703	Q14258	S100A6	TRIM25	exp
P06703	Q92544	S100A6	TM9SF4	exp
P06703	P26447	S100A6	S100A4	exp;pred
P06703	P35658	S100A6	NUP214	exp
P06703	Q02790	S100A6	FKBP4	exp;ortho;pred
P06703	P07355	S100A6	ANXA2	exp;pred
P06703	Q9NRV9	S100A6	HEBP1	exp
P06703	P24941	S100A6	CDK2	exp
P07203	Q9HC77	GPX1	CENPJ	exp
P07203	P42684	GPX1	ABL2	exp;pred
P07203	Q8IZU0	GPX1	FAM9B	exp
P07203	Q68CZ1	GPX1	RPGRIP1L	exp
P07203	Q13228	GPX1	SELENBP1	exp
P07203	Q14203	GPX1	DCTN1	exp
P07203	P07203	GPX1	GPX1	exp
P07203	P10599	GPX1	TXN	exp
P07203	Q16659	GPX1	MAPK6	exp
P07203	Q15046	GPX1	KARS	exp
P07203	Q13868	GPX1	EXOSC2	exp
P07203	Q9Y6E7	GPX1	SIRT4	exp
P07203	Q6ZU80	GPX1	CEP128	exp
P07203	Q8IWL3	GPX1	HSCB	exp
P07203	Q96LK0	GPX1	CEP19	exp
P07203	Q9UPV0	GPX1	CEP164	exp
P08172	Q15717	CHRM2	ELAVL1	exp
P08172	P10523	CHRM2	SAG	exp;pred
P08172	P40925	CHRM2	MDH1	exp
P08172	P34947	CHRM2	GRK5	exp
P08172	Q5T442	CHRM2	GJC2	exp
P08172	Q96D09	CHRM2	GPRASP2	exp
P08172	Q9HAB3	CHRM2	SLC52A2	exp
P08172	Q86UF1	CHRM2	TSPAN33	exp
P08172	Q5JY77	CHRM2	GPRASP1	exp
P08172	Q96DD7	CHRM2	SHISA4	exp
P08172	P08172	CHRM2	CHRM2	exp
P08172	Q15011	CHRM2	HERPUD1	exp
P08172	Q99962	CHRM2	SH3GL2	exp
P08172	P29992	CHRM2	GNA11	exp
P08172	P41732	CHRM2	TSPAN7	exp
P08172	Q01105	CHRM2	SET	exp
P08172	Q99961	CHRM2	SH3GL1	exp
P08172	P59768	CHRM2	GNG2	exp
P08237	P62136	PFKM	PPP1CA	exp;ortho
P08237	P08237	PFKM	PFKM	exp
P08237	Q9HBG4	PFKM	ATP6V0A4	exp;pred
P08237	Q14192	PFKM	FHL2	exp
P08237	Q96AC1	PFKM	FERMT2	exp
P08237	P32929	PFKM	CTH	exp
P08237	P38398	PFKM	BRCA1	exp
P08237	Q96QU8	PFKM	XPO6	exp
P08237	Q8IVT5	PFKM	KSR1	exp
P08237	Q9NRD1	PFKM	FBXO6	exp
P08237	Q13885	PFKM	TUBB2A	exp
P08237	Q6NUN9	PFKM	ZNF746	exp
P08237	P17858	PFKM	PFKL	exp;pred
P08237	Q13573	PFKM	SNW1	exp
P08237	Q6PJG2	PFKM	ELMSAN1	exp
P08237	P47755	PFKM	CAPZA2	exp
P08237	Q9HAC8	PFKM	UBTD1	exp
P08237	Q9UK45	PFKM	LSM7	exp
P08237	Q9HCE1	PFKM	MOV10	exp
P08237	Q9NWY4	PFKM	HPF1	exp
P08237	Q9H0A8	PFKM	COMMD4	exp
P08237	Q15198	PFKM	PDGFRL	exp
P08237	Q8NI22	PFKM	MCFD2	exp
P08237	Q13618	PFKM	CUL3	exp
P08237	P49591	PFKM	SARS	exp
P08237	Q8IU60	PFKM	DCP2	exp
P08237	Q9BRF8	PFKM	CPPED1	exp
P08237	P53367	PFKM	ARFIP1	exp
P08237	P14618	PFKM	PKM	exp
P08237	Q01813	PFKM	PFKP	exp;pred
P08237	P55854	PFKM	SUMO3	exp
P08237	Q9UBU9	PFKM	NXF1	exp
P08237	P61956	PFKM	SUMO2	exp
P08237	P13798	PFKM	APEH	exp
P08237	Q99459	PFKM	CDC5L	exp
P08237	Q6FHJ7	PFKM	SFRP4	exp
P08237	P23246	PFKM	SFPQ	exp
P08237	Q9NWT6	PFKM	HIF1AN	exp
P08237	Q9BQ52	PFKM	ELAC2	exp
P08237	P56539	PFKM	CAV3	exp
P08237	Q96HF1	PFKM	SFRP2	exp
P08237	Q13492	PFKM	PICALM	exp
P08237	Q15561	PFKM	TEAD4	exp
P08237	P68104	PFKM	EEF1A1	exp
P08237	Q15365	PFKM	PCBP1	exp
P08237	Q14258	PFKM	TRIM25	exp
P08237	P53365	PFKM	ARFIP2	exp
P08237	Q96M27	PFKM	PRRC1	exp
P08237	P28482	PFKM	MAPK1	exp
P08237	P52732	PFKM	KIF11	exp
P08237	Q96QB1	PFKM	DLC1	exp
P08237	Q14008	PFKM	CKAP5	exp
P08237	P52565	PFKM	ARHGDIA	exp
P08237	P12004	PFKM	PCNA	exp
P08237	P27361	PFKM	MAPK3	exp;pred
P08237	P28347	PFKM	TEAD1	exp
P08237	P63167	PFKM	DYNLL1	exp;pred
P08237	Q8NCA5	PFKM	FAM98A	exp
P08237	Q9NPI6	PFKM	DCP1A	exp
P08237	Q5VVQ6	PFKM	YOD1	exp
P08237	P10586	PFKM	PTPRF	exp
P08237	P29475	PFKM	NOS1	exp;pred
P08237	Q16401	PFKM	PSMD5	exp
P08237	P23508	PFKM	MCC	exp
P08237	Q8IUQ4	PFKM	SIAH1	exp
P08237	P57078	PFKM	RIPK4	exp
P08253	Q16777	MMP2	HIST2H2AC	exp
P08253	P80188	MMP2	LCN2	exp;pred
P08253	P12109	MMP2	COL6A1	exp
P08253	P80098	MMP2	CCL7	exp;pred
P08253	P20807	MMP2	CAPN3	exp
P08253	Q14031	MMP2	COL4A6	exp
P08253	P50281	MMP2	MMP14	exp;pred
P08253	Q99727	MMP2	TIMP4	exp;pred
P08253	Q86VP6	MMP2	CAND1	exp
P08253	P08253	MMP2	MMP2	exp
P08253	Q99715	MMP2	COL12A1	exp;pred
P08253	P08572	MMP2	COL4A2	exp;pred
P08253	P48061	MMP2	CXCL12	exp;pred
P08253	Q9NPA2	MMP2	MMP25	exp;pred
P08253	Q08629	MMP2	SPOCK1	exp
P08253	P12111	MMP2	COL6A3	exp;pred
P08253	Q8IX30	MMP2	SCUBE3	exp
P08253	Q02388	MMP2	COL7A1	exp;pred
P08253	P56817	MMP2	BACE1	exp
P08253	P49286	MMP2	MTNR1B	exp
P08253	P17936	MMP2	IGFBP3	exp
P08253	Q96M94	MMP2	KLHL15	exp
P08253	P35442	MMP2	THBS2	exp;pred
P08253	Q9BXB5	MMP2	OSBPL10	exp
P08253	P20742	MMP2	PZP	exp
P08253	Q05707	MMP2	COL14A1	exp
P08253	Q5KU26	MMP2	COLEC12	exp
P08253	Q9ULZ9	MMP2	MMP17	exp
P08253	P17931	MMP2	LGALS3	exp;pred
P08253	Q96GW7	MMP2	BCAN	exp
P08253	P20908	MMP2	COL5A1	exp;pred
P08253	Q15726	MMP2	KISS1	exp
P08253	P10915	MMP2	HAPLN1	exp
P08253	P12110	MMP2	COL6A2	exp;pred
P08253	Q9GZQ8	MMP2	MAP1LC3B	exp
P08253	P35625	MMP2	TIMP3	exp;pred
P08253	P29323	MMP2	EPHB2	exp
P08253	P16035	MMP2	TIMP2	exp;pred
P08253	P48039	MMP2	MTNR1A	exp
P08253	P51532	MMP2	SMARCA4	exp
P08253	Q92838	MMP2	EDA	exp
P08253	Q8NBP7	MMP2	PCSK9	exp
P08253	P39060	MMP2	COL18A1	exp;pred
P08842	Q8IWT6	STS	LRRC8A	exp
P08842	P22681	STS	CBL	exp
P08842	Q9NUT2	STS	ABCB8	exp
P08842	Q8N5K1	STS	CISD2	exp
P08842	P17302	STS	GJA1	exp
P08842	Q07065	STS	CKAP4	exp
P08842	Q9Y6M5	STS	SLC30A1	exp
P08842	Q9H6U8	STS	ALG9	exp
P08842	Q9Y219	STS	JAG2	exp
P08842	Q6UWQ5	STS	LYZL1	exp
P08842	Q96N66	STS	MBOAT7	exp
P08842	Q8WVP7	STS	LMBR1	exp
P08842	Q8TBA6	STS	GOLGA5	exp
P08842	Q9H6R6	STS	ZDHHC6	exp
P08842	Q6NUQ4	STS	TMEM214	exp
P08842	Q8NBJ9	STS	SIDT2	exp
P08842	Q9BYC5	STS	FUT8	exp
P08842	Q8NBK3	STS	SUMF1	exp
P08842	Q8NC44	STS	RETREG2	exp
P08842	Q8NB49	STS	ATP11C	exp
P08842	Q9NU19	STS	TBC1D22B	exp
P08842	Q9NQX3	STS	GPHN	exp
P09601	P09601	HMOX1	HMOX1	exp
P09601	Q9BUN8	HMOX1	DERL1	exp
P09601	Q86Y33	HMOX1	CDC20B	exp
P09601	Q02297	HMOX1	NRG1	exp
P09601	Q15717	HMOX1	ELAVL1	exp
P09601	P31749	HMOX1	AKT1	exp;pred
P09601	Q9H6E5	HMOX1	TUT1	exp
P09601	P54274	HMOX1	TERF1	exp
P09601	Q99835	HMOX1	SMO	exp
P09601	Q16880	HMOX1	UGT8	exp
P09601	Q9Y5I4	HMOX1	PCDHAC2	exp
P09601	P35408	HMOX1	PTGER4	exp
P09601	P16435	HMOX1	POR	exp
P09601	P48960	HMOX1	CD97	exp
P09601	Q9NUX5	HMOX1	POT1	exp
P09601	P29475	HMOX1	NOS1	exp;pred
P09601	Q9C0I9	HMOX1	LRRC27	exp
P09601	Q9Y6I9	HMOX1	TEX264	exp
P09601	Q96Q40	HMOX1	CDK15	exp
P09601	P30043	HMOX1	BLVRB	exp;pred
P09601	Q92890	HMOX1	UFD1	exp
P09601	Q13200	HMOX1	PSMD2	exp
P09601	Q9P296	HMOX1	C5AR2	exp
P09601	P17040	HMOX1	ZSCAN20	exp
P09601	Q9UMR2	HMOX1	DDX19B	exp
P09601	Q8N6L0	HMOX1	CCDC155	exp
P09601	Q9UGM1	HMOX1	CHRNA9	exp
P09601	Q86TM6	HMOX1	SYVN1	exp
P09601	Q9C0K1	HMOX1	SLC39A8	exp
P09601	Q9P246	HMOX1	STIM2	exp
P09601	Q9NU19	HMOX1	TBC1D22B	exp
P09601	Q10570	HMOX1	CPSF1	exp
P09601	Q9BZ11	HMOX1	ADAM33	exp
P09601	P10321	HMOX1	HLA-C	exp
P09601	Q9Y5M8	HMOX1	SRPRB	exp
P10415	Q8IZY5	BCL2	BLID	exp
P10415	P42574	BCL2	CASP3	exp;pred
P10415	P38646	BCL2	HSPA9	exp
P10415	Q99638	BCL2	RAD9A	exp;ortho;pred
P10415	P17931	BCL2	LGALS3	exp
P10415	Q96F15	BCL2	GIMAP5	exp;pred
P10415	P62140	BCL2	PPP1CB	exp
P10415	P48454	BCL2	PPP3CC	exp;pred
P10415	Q14457	BCL2	BECN1	exp;ortho;pred
P10415	Q9NQS1	BCL2	AVEN	exp;pred
P10415	P24941	BCL2	CDK2	exp;ortho;pred
P10415	Q86XN8	BCL2	MEX3D	exp
P10415	P17612	BCL2	PRKACA	exp;pred
P10415	P55957	BCL2	BID	exp;ortho;pred
P10415	Q9Y6K9	BCL2	IKBKG	exp
P10415	Q9BXH1	BCL2	BBC3	exp;pred
P10415	Q9C0C7	BCL2	AMBRA1	exp;pred
P10415	Q07820	BCL2	MCL1	exp;pred
P10415	Q7Z465	BCL2	BNIPL	exp;pred
P10415	Q9Y287	BCL2	ITM2B	exp
P10415	Q08209	BCL2	PPP3CA	exp;ortho;pred
P10415	Q14790	BCL2	CASP8	exp;pred
P10415	P49715	BCL2	CEBPA	exp
P10415	Q07812	BCL2	BAX	exp;ortho;pred
P10415	Q9BZR8	BCL2	BCL2L14	exp;pred
P10415	P49768	BCL2	PSEN1	exp;pred
P10415	Q16611	BCL2	BAK1	exp;ortho;pred
P10415	Q15172	BCL2	PPP2R5A	exp;pred
P10415	P16615	BCL2	ATP2A2	exp
P10415	Q14145	BCL2	KEAP1	exp
P10415	Q9NYF8	BCL2	BCLAF1	exp
P10415	P17655	BCL2	CAPN2	exp;pred
P10415	Q9Y4H2	BCL2	IRS2	exp
P10415	Q07869	BCL2	PPARA	exp
P10415	Q86Y07	BCL2	VRK2	exp;pred
P10415	Q15637	BCL2	SF1	exp
P10415	P50452	BCL2	SERPINB8	exp
P10415	Q96LC9	BCL2	BMF	exp;ortho;pred
P10415	Q8N5K1	BCL2	CISD2	exp
P10415	P63167	BCL2	DYNLL1	exp
P10415	Q9NQC3	BCL2	RTN4	exp;pred
P10415	Q9HCN2	BCL2	TP53AIP1	exp
P10415	P17252	BCL2	PRKCA	exp
P10415	Q14103	BCL2	HNRNPD	exp
P10415	Q99640	BCL2	PKMYT1	exp;pred
P10415	Q9NZS9	BCL2	BFAR	exp
P10415	Q96HR8	BCL2	NAF1	exp
P10415	P51451	BCL2	BLK	exp
P10415	Q5S007	BCL2	LRRK2	exp
P10415	Q9HD36	BCL2	BCL2L10	exp;pred
P10415	P51572	BCL2	BCAP31	exp;pred
P10415	P28482	BCL2	MAPK1	exp;pred
P10415	P38398	BCL2	BRCA1	exp;pred
P10415	P27797	BCL2	CALR	exp
P10415	P67775	BCL2	PPP2CA	exp;ortho;pred
P10415	P55061	BCL2	TMBIM6	exp;pred
P10415	Q15759	BCL2	MAPK11	exp;pred
P10415	Q13526	BCL2	PIN1	exp;pred
P10415	Q16665	BCL2	HIF1A	exp;pred
P10415	P22736	BCL2	NR4A1	exp;pred
P10415	P27361	BCL2	MAPK3	exp;pred
P10415	Q13501	BCL2	SQSTM1	exp;pred
P10415	Q07817	BCL2	BCL2L1	exp;pred
P10415	Q12981	BCL2	BNIP1	exp;pred
P10415	P25440	BCL2	BRD2	exp
P10415	P50416	BCL2	CPT1A	exp;ortho;pred
P10415	Q12983	BCL2	BNIP3	exp;ortho;pred
P10415	Q96PG8	BCL2	BBC3	exp;pred
P10415	Q96BY2	BCL2	MOAP1	exp
P10415	P99999	BCL2	CYCS	exp;pred
P10415	P62136	BCL2	PPP1CA	exp;ortho;pred
P10415	Q14643	BCL2	ITPR1	exp;pred
P10415	P36873	BCL2	PPP1CC	exp;ortho;pred
P10415	P21796	BCL2	VDAC1	exp;pred
P10415	Q93084	BCL2	ATP2A3	exp
P10415	Q7L3V2	BCL2	RTL10	exp
P10415	P63098	BCL2	PPP3R1	exp;ortho;pred
P10415	Q13794	BCL2	PMAIP1	exp;pred
P10415	Q13625	BCL2	TP53BP2	exp;pred
P10415	P46695	BCL2	IER3	exp;pred
P10415	Q16539	BCL2	MAPK14	exp;pred
P10415	P10415	BCL2	BCL2	exp;ortho
P10415	Q04206	BCL2	RELA	exp;pred
P10415	P63279	BCL2	UBE2I	exp
P10415	Q13323	BCL2	BIK	exp;pred
P10415	Q16637	BCL2	SMN1;SMN2	exp;pred
P10415	Q14318	BCL2	FKBP8	exp;pred
P10415	P45983	BCL2	MAPK8	exp;pred
P10415	Q15257	BCL2	PTPA	exp;pred
P10415	P35568	BCL2	IRS1	exp;pred
P10415	P29590	BCL2	PML	exp;pred
P10415	Q12982	BCL2	BNIP2	exp;pred
P10415	P31153	BCL2	MAT2A	exp
P10415	Q9C000	BCL2	NLRP1	exp;pred
P10415	Q08752	BCL2	PPID	exp
P10415	Q9H2V7	BCL2	SPNS1	exp;pred
P10415	Q15388	BCL2	TOMM20	exp
P10415	Q92934	BCL2	BAD	exp;ortho;pred
P10415	Q99933	BCL2	BAG1	exp;ortho;pred
P10415	Q99728	BCL2	BARD1	exp
P10415	Q15382	BCL2	RHEB	exp;pred
P10415	P30405	BCL2	PPIF	exp
P10997	P52945	IAPP	PDX1	exp;pred
P10997	P29120	IAPP	PCSK1	exp;pred
P10997	P16519	IAPP	PCSK2	exp;pred
P10997	Q9BXS0	IAPP	COL25A1	exp
P10997	P10997	IAPP	IAPP	exp
P10997	P14735	IAPP	IDE	exp;pred
P11168	P52945	SLC2A2	PDX1	exp;pred
P11168	Q8IXL6	SLC2A2	FAM20C	exp
P11168	P17612	SLC2A2	PRKACA	exp
P11168	Q8WWH5	SLC2A2	TRUB1	exp
P11168	P52292	SLC2A2	KPNA2	exp;pred
P11474	Q92830	ESRRA	KAT2A	exp;pred
P11474	Q99698	ESRRA	LYST	exp
P11474	P62195	ESRRA	PSMC5	exp
P11474	Q92786	ESRRA	PROX1	exp
P11474	P62508	ESRRA	ESRRG	exp;pred
P11474	Q9UBK2	ESRRA	PPARGC1A	exp;ortho;pred
P11474	Q9UBU9	ESRRA	NXF1	exp
P11474	Q8NI36	ESRRA	WDR36	exp
P11474	P54253	ESRRA	ATXN1	exp
P11474	Q8WXB4	ESRRA	ZNF606	exp
P11474	P48552	ESRRA	NRIP1	exp;pred
P11474	Q9Y6Q9	ESRRA	NCOA3	exp;pred
P11474	Q9H7Z6	ESRRA	KAT8	exp
P11474	P11766	ESRRA	ADH5	exp
P11474	Q96EB6	ESRRA	SIRT1	exp;ortho;pred
P11474	Q13163	ESRRA	MAP2K5	exp
P11474	P11474	ESRRA	ESRRA	exp;pred
P11474	Q96L73	ESRRA	NSD1	exp
P11474	Q15466	ESRRA	NR0B2	exp;pred
P11474	Q9BY41	ESRRA	HDAC8	exp;ortho
P11474	P25054	ESRRA	APC	exp
P11474	Q6STE5	ESRRA	SMARCD3	exp
P11474	Q92831	ESRRA	KAT2B	exp;ortho;pred
P11474	Q8N2W9	ESRRA	PIAS4	exp;pred
P11474	Q5RKV6	ESRRA	EXOSC6	exp
P11474	Q16665	ESRRA	HIF1A	exp;pred
P11474	P35637	ESRRA	FUS	exp
P11474	P48788	ESRRA	TNNI2	exp;pred
P11474	Q05655	ESRRA	PRKCD	exp;pred
P11474	Q15788	ESRRA	NCOA1	exp;pred
P11474	Q00987	ESRRA	MDM2	exp;pred
P11474	Q14258	ESRRA	TRIM25	exp
P11474	Q00403	ESRRA	GTF2B	exp
P11474	Q01664	ESRRA	TFAP4	exp
P11474	Q9Y4A5	ESRRA	TRRAP	exp;pred
P11474	Q9NPJ4	ESRRA	PNRC2	exp
P11474	P51843	ESRRA	NR0B1	exp;pred
P11474	Q86YS7	ESRRA	C2CD5	exp
P11474	Q9UPN3	ESRRA	MACF1	exp
P11474	P33316	ESRRA	DUT	exp
P11474	Q16654	ESRRA	PDK4	exp
P12821	P60709	ACE	ACTB	exp
P12821	P35579	ACE	MYH9	exp
P12821	P50052	ACE	AGTR2	exp;pred
P12821	Q01844	ACE	EWSR1	exp
P12821	P30411	ACE	BDKRB2	exp;pred
P12821	P20963	ACE	CD247	exp
P12821	P68400	ACE	CSNK2A1	exp
P12821	P21964	ACE	COMT	exp
P13498	Q99750	CYBA	MDFI	exp
P13498	P19438	CYBA	TNFRSF1A	exp
P13498	P25788	CYBA	PSMA3	exp
P13498	P19878	CYBA	NCF2	exp;pred
P13498	Q8TD20	CYBA	SLC2A12	exp
P13498	Q93062	CYBA	RBPMS	exp
P13498	Q8NFA2	CYBA	NOXO1	exp;ortho;pred
P13498	P40337	CYBA	VHL	exp
P13498	P50416	CYBA	CPT1A	exp
P13498	Q13153	CYBA	PAK1	exp
P13498	Q92622	CYBA	RUBCN	exp;ortho
P13498	Q9H257	CYBA	CARD9	exp
P13498	Q9Y5S8	CYBA	NOX1	exp;pred
P13498	Q96PM5	CYBA	RCHY1	exp
P13498	Q969G6	CYBA	RFK	exp;ortho
P13498	Q9HAU5	CYBA	UPF2	exp
P13498	Q15080	CYBA	NCF4	exp;pred
P13498	P14598	CYBA	NCF1	exp;pred
P13498	P63000	CYBA	RAC1	exp
P13498	Q15628	CYBA	TRADD	exp
P13945	P63092	ADRB3	GNAS	exp
P13945	Q99961	ADRB3	SH3GL1	exp
P13945	Q99963	ADRB3	SH3GL3	exp
P13945	P13945	ADRB3	ADRB3	exp
P13945	Q99962	ADRB3	SH3GL2	exp
P13945	Q96B67	ADRB3	ARRDC3	exp
P14598	P60709	NCF1	ACTB	exp;pred
P14598	Q9Y2W2	NCF1	WBP11	exp
P14598	P63096	NCF1	GNAI1	exp
P14598	Q00872	NCF1	MYBPC1	exp
P14598	Q99963	NCF1	SH3GL3	exp
P14598	P48023	NCF1	FASLG	exp;pred
P14598	Q14247	NCF1	CTTN	exp
P14598	P45984	NCF1	MAPK9	exp
P14598	Q04206	NCF1	RELA	exp;pred
P14598	P78527	NCF1	PRKDC	exp
P14598	Q9C026	NCF1	TRIM9	exp
P14598	P19878	NCF1	NCF2	exp;pred
P14598	P14598	NCF1	NCF1	exp
P14598	Q13153	NCF1	PAK1	exp;pred
P14598	Q07666	NCF1	KHDRBS1	exp
P14598	P24394	NCF1	IL4R	exp
P14598	P60484	NCF1	PTEN	exp
P14598	P47712	NCF1	PLA2G4A	exp
P14598	Q9BUZ4	NCF1	TRAF4	exp;pred
P14598	P62736	NCF1	ACTA2	exp
P14598	Q05513	NCF1	PRKCZ	exp;pred
P14598	P17600	NCF1	SYN1	exp
P14598	Q14896	NCF1	MYBPC3	exp
P14598	Q05655	NCF1	PRKCD	exp;pred
P14598	P26038	NCF1	MSN	exp
P14598	P67870	NCF1	CSNK2B	exp;pred
P14598	Q16539	NCF1	MAPK14	exp;ortho
P14598	P17252	NCF1	PRKCA	exp;pred
P14598	Q01995	NCF1	TAGLN	exp
P14598	Q9NWZ3	NCF1	IRAK4	exp
P14598	Q92558	NCF1	WASF1	exp
P14598	Q03135	NCF1	CAV1	exp;ortho
P14598	Q8IZP0	NCF1	ABI1	exp;ortho;pred
P14598	Q8IYJ3	NCF1	SYTL1	exp
P14598	Q15080	NCF1	NCF4	exp;ortho;pred
P14598	Q86UR1	NCF1	NOXA1	exp;pred
P14598	Q9HCN6	NCF1	GP6	exp
P14598	Q01130	NCF1	SRSF2	exp
P14598	P31749	NCF1	AKT1	exp;pred
P14598	Q96RG2	NCF1	PASK	exp
P14672	Q9UIQ6	SLC2A4	LNPEP	exp;ortho;pred
P14672	Q66K74	SLC2A4	MAP1S	exp
P14672	Q9BXJ0	SLC2A4	C1QTNF5	exp;ortho
P14672	Q9BXS5	SLC2A4	AP1M1	exp
P14672	Q99523	SLC2A4	SORT1	exp;ortho;pred
P14672	P84085	SLC2A4	ARF5	exp;ortho;pred
P14672	Q00610	SLC2A4	CLTC	exp;pred
P14672	Q9BZJ0	SLC2A4	CRNKL1	exp
P14672	Q6P4I2	SLC2A4	WDR73	exp
P14672	P46459	SLC2A4	NSF	exp
P14672	Q13033	SLC2A4	STRN3	exp;ortho;pred
P14672	Q15067	SLC2A4	ACOX1	exp;pred
P14672	P62987	SLC2A4	UBA52	exp
P14672	Q9UER7	SLC2A4	DAXX	exp;ortho;pred
P14672	Q8NEF9	SLC2A4	SRFBP1	exp
P14672	Q14764	SLC2A4	MVP	exp;ortho;pred
P14672	Q15084	SLC2A4	PDIA6	exp;ortho;pred
P14672	P51149	SLC2A4	RAB7A	exp;ortho;pred
P14672	Q9NZN4	SLC2A4	EHD2	exp;ortho;pred
P14672	Q8WU79	SLC2A4	SMAP2	exp
P14672	P52789	SLC2A4	HK2	exp;ortho;pred
P14672	P63279	SLC2A4	UBE2I	exp
P14672	P48735	SLC2A4	IDH2	exp;ortho;pred
P14672	Q32P28	SLC2A4	P3H1	exp;pred
P14672	P50454	SLC2A4	SERPINH1	exp;pred
P14672	P61088	SLC2A4	UBE2N	exp;ortho;pred
P14672	P35613	SLC2A4	BSG	exp;ortho;pred
